Country,Year,Population,female_population,Female deaths,ICSS CRIME,LEGAL STATUS OF PERPETRATOR,Value,per_100k
Slovenia,2015,2062874,1040645.0,10067.0,Rape,Convicted person,19.0,1.9
Slovenia,2015,2062874,1040645.0,10067.0,Sexual assault,Suspected person,24.0,2.3
Slovenia,2015,2062874,1040645.0,10067.0,Sexual assault,Prosecuted person,22.0,2.2
Slovenia,2015,2062874,1040645.0,10067.0,Sexual assault,Convicted person,16.0,1.6
Slovenia,2016,2064188,1040855.0,9949.0,Intentional homicide,Suspected person,12.0,1.2
Slovenia,2016,2064188,1040855.0,9949.0,Intentional homicide,Prosecuted person,27.0,2.6
Slovenia,2016,2064188,1040855.0,9949.0,Intentional homicide,Convicted person,18.0,1.8
Slovenia,2016,2064188,1040855.0,9949.0,Rape,Suspected person,29.0,2.8
Slovenia,2016,2064188,1040855.0,9949.0,Rape,Prosecuted person,23.0,2.2
Slovenia,2016,2064188,1040855.0,9949.0,Rape,Convicted person,10.0,1.0
Slovenia,2016,2064188,1040855.0,9949.0,Sexual assault,Suspected person,37.0,3.6
Slovenia,2016,2064188,1040855.0,9949.0,Sexual assault,Prosecuted person,16.0,1.6
Slovenia,2016,2064188,1040855.0,9949.0,Sexual assault,Convicted person,8.0,0.8
Slovenia,2017,2065895,1040770.0,10244.0,Intentional homicide,Suspected person,16.0,1.6
Slovenia,2017,2065895,1040770.0,10244.0,Intentional homicide,Prosecuted person,37.0,3.6
Slovenia,2017,2065895,1040770.0,10244.0,Intentional homicide,Convicted person,20.0,2.0
Slovenia,2017,2065895,1040770.0,10244.0,Rape,Suspected person,41.0,4.0
Slovenia,2017,2065895,1040770.0,10244.0,Rape,Prosecuted person,20.0,2.0
Slovenia,2017,2065895,1040770.0,10244.0,Rape,Convicted person,13.0,1.3
Slovenia,2017,2065895,1040770.0,10244.0,Sexual assault,Suspected person,38.0,3.7
Slovenia,2017,2065895,1040770.0,10244.0,Sexual assault,Prosecuted person,18.0,1.8
Slovenia,2017,2065895,1040770.0,10244.0,Sexual assault,Convicted person,13.0,1.3
Slovenia,2018,2066880,1039839.0,10199.0,Intentional homicide,Suspected person,9.0,0.9
Slovenia,2018,2066880,1039839.0,10199.0,Intentional homicide,Prosecuted person,32.0,3.1
Slovenia,2018,2066880,1039839.0,10199.0,Intentional homicide,Convicted person,33.0,3.2
Slovenia,2018,2066880,1039839.0,10199.0,Rape,Suspected person,33.0,3.2
Slovenia,2018,2066880,1039839.0,10199.0,Rape,Prosecuted person,23.0,2.2
Slovenia,2018,2066880,1039839.0,10199.0,Rape,Convicted person,10.0,1.0
Slovenia,2018,2066880,1039839.0,10199.0,Sexual assault,Suspected person,30.0,2.9
Slovenia,2018,2066880,1039839.0,10199.0,Sexual assault,Prosecuted person,19.0,1.8
Slovenia,2018,2066880,1039839.0,10199.0,Sexual assault,Convicted person,12.0,1.2
Slovenia,2019,2080908,1042252.0,10266.0,Intentional homicide,Suspected person,21.0,2.0
Slovenia,2019,2080908,1042252.0,10266.0,Intentional homicide,Prosecuted person,14.0,1.3
Slovenia,2019,2080908,1042252.0,10266.0,Intentional homicide,Convicted person,15.0,1.4
Slovenia,2019,2080908,1042252.0,10266.0,Rape,Suspected person,34.0,3.3
Slovenia,2019,2080908,1042252.0,10266.0,Rape,Prosecuted person,25.0,2.4
Slovenia,2019,2080908,1042252.0,10266.0,Rape,Convicted person,12.0,1.2
Slovenia,2019,2080908,1042252.0,10266.0,Sexual assault,Suspected person,37.0,3.6
Slovenia,2019,2080908,1042252.0,10266.0,Sexual assault,Prosecuted person,16.0,1.5
Slovenia,2019,2080908,1042252.0,10266.0,Sexual assault,Convicted person,12.0,1.2
Slovenia,2020,2095861,1044795.0,12091.0,Intentional homicide,Suspected person,8.0,0.8
Slovenia,2020,2095861,1044795.0,12091.0,Intentional homicide,Prosecuted person,19.0,1.8
Slovenia,2020,2095861,1044795.0,12091.0,Intentional homicide,Convicted person,15.0,1.4
Slovenia,2020,2095861,1044795.0,12091.0,Rape,Suspected person,41.0,3.9
Slovenia,2020,2095861,1044795.0,12091.0,Rape,Prosecuted person,23.0,2.2
Slovenia,2020,2095861,1044795.0,12091.0,Rape,Convicted person,5.0,0.5
Slovenia,2020,2095861,1044795.0,12091.0,Sexual assault,Suspected person,52.0,4.9
Slovenia,2020,2095861,1044795.0,12091.0,Sexual assault,Prosecuted person,9.0,0.9
Slovenia,2020,2095861,1044795.0,12091.0,Sexual assault,Convicted person,8.0,0.8
Slovenia,2021,2108977,1049039.0,11420.0,Intentional homicide,Suspected person,11.0,1.0
Slovenia,2021,2108977,1049039.0,11420.0,Intentional homicide,Prosecuted person,23.0,2.2
Slovenia,2021,2108977,1049039.0,11420.0,Intentional homicide,Convicted person,18.0,1.7
Slovenia,2021,2108977,1049039.0,11420.0,Rape,Suspected person,45.0,4.2
Slovenia,2021,2108977,1049039.0,11420.0,Rape,Prosecuted person,15.0,1.4
Slovenia,2021,2108977,1049039.0,11420.0,Rape,Convicted person,15.0,1.4
Slovenia,2021,2108977,1049039.0,11420.0,Sexual assault,Suspected person,34.0,3.2
Slovenia,2021,2108977,1049039.0,11420.0,Sexual assault,Prosecuted person,18.0,1.7
Slovenia,2021,2108977,1049039.0,11420.0,Sexual assault,Convicted person,5.0,0.5
Spain,2012,46818219,23719207.0,197030.0,Intentional homicide,Suspected person,443.0,1.9
Spain,2012,46818219,23719207.0,197030.0,Intentional homicide,Prosecuted person,,
Spain,2012,46818219,23719207.0,197030.0,Intentional homicide,Convicted person,75.0,0.3
Spain,2012,46818219,23719207.0,197030.0,Rape,Suspected person,853.0,3.7
Spain,2012,46818219,23719207.0,197030.0,Rape,Prosecuted person,,
Spain,2012,46818219,23719207.0,197030.0,Rape,Convicted person,,
Spain,2012,46818219,23719207.0,197030.0,Sexual assault,Suspected person,4486.0,19.4
Spain,2012,46818219,23719207.0,197030.0,Sexual assault,Prosecuted person,,
Spain,2012,46818219,23719207.0,197030.0,Sexual assault,Convicted person,,
Spain,2013,46727890,23710130.0,190585.0,Intentional homicide,Suspected person,301.0,1.3
Spain,2013,46727890,23710130.0,190585.0,Intentional homicide,Prosecuted person,,
Spain,2013,46727890,23710130.0,190585.0,Intentional homicide,Convicted person,84.0,0.4
Spain,2013,46727890,23710130.0,190585.0,Rape,Suspected person,836.0,3.6
Spain,2013,46727890,23710130.0,190585.0,Rape,Prosecuted person,,
Spain,2013,46727890,23710130.0,190585.0,Rape,Convicted person,,
Spain,2013,46727890,23710130.0,190585.0,Sexual assault,Suspected person,4498.0,19.5
Spain,2013,46727890,23710130.0,190585.0,Sexual assault,Prosecuted person,,
Spain,2013,46727890,23710130.0,190585.0,Sexual assault,Convicted person,,
Spain,2014,46512199,23634738.0,194259.0,Intentional homicide,Suspected person,316.0,1.4
Spain,2014,46512199,23634738.0,194259.0,Intentional homicide,Prosecuted person,,
Spain,2014,46512199,23634738.0,194259.0,Intentional homicide,Convicted person,207.0,0.9
Spain,2014,46512199,23634738.0,194259.0,Rape,Suspected person,937.0,4.1
Spain,2014,46512199,23634738.0,194259.0,Rape,Prosecuted person,,
Spain,2014,46512199,23634738.0,194259.0,Rape,Convicted person,64.0,0.3
Spain,2014,46512199,23634738.0,194259.0,Sexual assault,Suspected person,4996.0,21.8
Spain,2014,46512199,23634738.0,194259.0,Sexual assault,Prosecuted person,,
Spain,2014,46512199,23634738.0,194259.0,Sexual assault,Convicted person,484.0,2.1
Spain,2015,46449565,23623019.0,209259.0,Intentional homicide,Suspected person,344.0,1.5
Spain,2015,46449565,23623019.0,209259.0,Intentional homicide,Prosecuted person,,
Spain,2015,46449565,23623019.0,209259.0,Intentional homicide,Convicted person,216.0,0.9
Spain,2015,46449565,23623019.0,209259.0,Rape,Suspected person,876.0,3.8
Spain,2015,46449565,23623019.0,209259.0,Rape,Prosecuted person,,
Spain,2015,46449565,23623019.0,209259.0,Rape,Convicted person,40.0,0.2
Spain,2015,46449565,23623019.0,209259.0,Sexual assault,Suspected person,5053.0,22.1
Spain,2015,46449565,23623019.0,209259.0,Sexual assault,Prosecuted person,,
Spain,2015,46449565,23623019.0,209259.0,Sexual assault,Convicted person,453.0,2.0
Spain,2016,46440099,23632635.0,201618.0,Intentional homicide,Suspected person,357.0,1.6
Spain,2016,46440099,23632635.0,201618.0,Intentional homicide,Prosecuted person,,
Spain,2016,46440099,23632635.0,201618.0,Intentional homicide,Convicted person,163.0,0.7
Spain,2016,46440099,23632635.0,201618.0,Rape,Suspected person,688.0,3.0
Spain,2016,46440099,23632635.0,201618.0,Rape,Prosecuted person,,
Spain,2016,46440099,23632635.0,201618.0,Rape,Convicted person,52.0,0.2
Spain,2016,46440099,23632635.0,201618.0,Sexual assault,Suspected person,3404.0,14.9
Spain,2016,46440099,23632635.0,201618.0,Sexual assault,Prosecuted person,,
Spain,2016,46440099,23632635.0,201618.0,Sexual assault,Convicted person,412.0,1.8
Spain,2017,46528024,23693426.0,210287.0,Intentional homicide,Suspected person,332.0,1.5
Spain,2017,46528024,23693426.0,210287.0,Intentional homicide,Prosecuted person,,
Spain,2017,46528024,23693426.0,210287.0,Intentional homicide,Convicted person,171.0,0.7
Spain,2017,46528024,23693426.0,210287.0,Rape,Suspected person,1045.0,4.6
Spain,2017,46528024,23693426.0,210287.0,Rape,Prosecuted person,,
Spain,2017,46528024,23693426.0,210287.0,Rape,Convicted person,25.0,0.1
Spain,2017,46528024,23693426.0,210287.0,Sexual assault,Suspected person,6080.0,26.6
Spain,2017,46528024,23693426.0,210287.0,Sexual assault,Prosecuted person,,
Spain,2017,46528024,23693426.0,210287.0,Sexual assault,Convicted person,410.0,1.8
Spain,2018,46658447,23776565.0,211279.0,Intentional homicide,Suspected person,330.0,1.4
Spain,2018,46658447,23776565.0,211279.0,Intentional homicide,Prosecuted person,,
Spain,2018,46658447,23776565.0,211279.0,Intentional homicide,Convicted person,146.0,0.6
Spain,2018,46658447,23776565.0,211279.0,Rape,Suspected person,1214.0,5.3
Spain,2018,46658447,23776565.0,211279.0,Rape,Prosecuted person,,
Spain,2018,46658447,23776565.0,211279.0,Rape,Convicted person,34.0,0.1
Spain,2018,46658447,23776565.0,211279.0,Sexual assault,Suspected person,6759.0,29.5
Spain,2018,46658447,23776565.0,211279.0,Sexual assault,Prosecuted person,,
Spain,2018,46658447,23776565.0,211279.0,Sexual assault,Convicted person,375.0,1.6
Spain,2019,46937060,23927801.0,206020.0,Intentional homicide,Suspected person,367.0,1.6
Spain,2019,46937060,23927801.0,206020.0,Intentional homicide,Prosecuted person,,
Spain,2019,46937060,23927801.0,206020.0,Intentional homicide,Convicted person,184.0,0.8
Spain,2019,46937060,23927801.0,206020.0,Rape,Suspected person,1235.0,5.4
Spain,2019,46937060,23927801.0,206020.0,Rape,Prosecuted person,,
Spain,2019,46937060,23927801.0,206020.0,Rape,Convicted person,39.0,0.2
Spain,2019,46937060,23927801.0,206020.0,Sexual assault,Suspected person,6283.0,27.3
Spain,2019,46937060,23927801.0,206020.0,Sexual assault,Prosecuted person,,
Spain,2019,46937060,23927801.0,206020.0,Sexual assault,Convicted person,415.0,1.8
Spain,2020,47332614,24133301.0,244112.0,Intentional homicide,Suspected person,355.0,1.5
Spain,2020,47332614,24133301.0,244112.0,Intentional homicide,Prosecuted person,,
Spain,2020,47332614,24133301.0,244112.0,Intentional homicide,Convicted person,190.0,0.8
Spain,2020,47332614,24133301.0,244112.0,Rape,Suspected person,1044.0,4.5
Spain,2020,47332614,24133301.0,244112.0,Rape,Prosecuted person,,
Spain,2020,47332614,24133301.0,244112.0,Rape,Convicted person,43.0,0.2
Spain,2020,47332614,24133301.0,244112.0,Sexual assault,Suspected person,5564.0,24.0
Spain,2020,47332614,24133301.0,244112.0,Sexual assault,Prosecuted person,,
Spain,2020,47332614,24133301.0,244112.0,Sexual assault,Convicted person,397.0,1.7
Spain,2021,47398695,24171413.0,219240.0,Rape,Suspected person,1272.0,5.5
Spain,2021,47398695,24171413.0,219240.0,Rape,Prosecuted person,,
Spain,2021,47398695,24171413.0,219240.0,Rape,Convicted person,45.0,0.2
Spain,2021,47398695,24171413.0,219240.0,Intentional homicide,Suspected person,1187.0,5.1
Spain,2021,47398695,24171413.0,219240.0,Intentional homicide,Prosecuted person,,
Spain,2021,47398695,24171413.0,219240.0,Intentional homicide,Convicted person,997.0,4.3
Spain,2021,47398695,24171413.0,219240.0,Sexual assault,Suspected person,1436.0,6.2
Spain,2021,47398695,24171413.0,219240.0,Sexual assault,Prosecuted person,,
Spain,2021,47398695,24171413.0,219240.0,Sexual assault,Convicted person,443.0,1.9
Sweden,2012,9482855,4756021.0,47653.0,Intentional homicide,Suspected person,184.0,3.9
Sweden,2012,9482855,4756021.0,47653.0,Intentional homicide,Prosecuted person,57.0,1.2
Sweden,2012,9482855,4756021.0,47653.0,Intentional homicide,Convicted person,121.0,2.6
Sweden,2012,9482855,4756021.0,47653.0,Rape,Suspected person,2725.0,57.6
Sweden,2012,9482855,4756021.0,47653.0,Rape,Prosecuted person,499.0,10.6
Sweden,2012,9482855,4756021.0,47653.0,Rape,Convicted person,319.0,6.7
Sweden,2012,9482855,4756021.0,47653.0,Sexual assault,Suspected person,2674.0,56.6
Sweden,2012,9482855,4756021.0,47653.0,Sexual assault,Prosecuted person,687.0,14.5
Sweden,2012,9482855,4756021.0,47653.0,Sexual assault,Convicted person,517.0,10.9
Sweden,2013,9555893,4789988.0,46742.0,Intentional homicide,Suspected person,186.0,3.9
Sweden,2013,9555893,4789988.0,46742.0,Intentional homicide,Prosecuted person,54.0,1.1
Sweden,2013,9555893,4789988.0,46742.0,Intentional homicide,Convicted person,130.0,2.7
Sweden,2013,9555893,4789988.0,46742.0,Rape,Suspected person,2625.0,55.1
Sweden,2013,9555893,4789988.0,46742.0,Rape,Prosecuted person,489.0,10.3
Sweden,2013,9555893,4789988.0,46742.0,Rape,Convicted person,309.0,6.5
Sweden,2013,9555893,4789988.0,46742.0,Sexual assault,Suspected person,2568.0,53.9
Sweden,2013,9555893,4789988.0,46742.0,Sexual assault,Prosecuted person,765.0,16.1
Sweden,2013,9555893,4789988.0,46742.0,Sexual assault,Convicted person,501.0,10.5
Sweden,2014,9644864,4830507.0,45594.0,Intentional homicide,Suspected person,231.0,4.8
Sweden,2014,9644864,4830507.0,45594.0,Intentional homicide,Prosecuted person,88.0,1.8
Sweden,2014,9644864,4830507.0,45594.0,Intentional homicide,Convicted person,129.0,2.7
Sweden,2014,9644864,4830507.0,45594.0,Rape,Suspected person,2773.0,57.6
Sweden,2014,9644864,4830507.0,45594.0,Rape,Prosecuted person,496.0,10.3
Sweden,2014,9644864,4830507.0,45594.0,Rape,Convicted person,320.0,6.6
Sweden,2014,9644864,4830507.0,45594.0,Sexual assault,Suspected person,2788.0,57.9
Sweden,2014,9644864,4830507.0,45594.0,Sexual assault,Prosecuted person,719.0,14.9
Sweden,2014,9644864,4830507.0,45594.0,Sexual assault,Convicted person,446.0,9.3
Sweden,2015,9747355,4875115.0,46422.0,Intentional homicide,Suspected person,255.0,5.2
Sweden,2015,9747355,4875115.0,46422.0,Intentional homicide,Prosecuted person,82.0,1.7
Sweden,2015,9747355,4875115.0,46422.0,Intentional homicide,Convicted person,146.0,3.0
Sweden,2015,9747355,4875115.0,46422.0,Rape,Suspected person,2803.0,57.5
Sweden,2015,9747355,4875115.0,46422.0,Rape,Prosecuted person,490.0,10.1
Sweden,2015,9747355,4875115.0,46422.0,Rape,Convicted person,288.0,5.9
Sweden,2015,9747355,4875115.0,46422.0,Sexual assault,Suspected person,2912.0,59.8
Sweden,2015,9747355,4875115.0,46422.0,Sexual assault,Prosecuted person,729.0,15.0
Sweden,2015,9747355,4875115.0,46422.0,Sexual assault,Convicted person,433.0,8.9
Sweden,2016,9851017,4920051.0,46561.0,Intentional homicide,Suspected person,269.0,5.5
Sweden,2016,9851017,4920051.0,46561.0,Intentional homicide,Prosecuted person,101.0,2.0
Sweden,2016,9851017,4920051.0,46561.0,Intentional homicide,Convicted person,156.0,3.2
Sweden,2016,9851017,4920051.0,46561.0,Rape,Suspected person,2882.0,58.4
Sweden,2016,9851017,4920051.0,46561.0,Rape,Prosecuted person,474.0,9.6
Sweden,2016,9851017,4920051.0,46561.0,Rape,Convicted person,284.0,5.8
Sweden,2016,9851017,4920051.0,46561.0,Sexual assault,Suspected person,3245.0,65.8
Sweden,2016,9851017,4920051.0,46561.0,Sexual assault,Prosecuted person,829.0,16.8
Sweden,2016,9851017,4920051.0,46561.0,Sexual assault,Convicted person,515.0,10.4
Sweden,2017,9995153,4981806.0,47116.0,Intentional homicide,Suspected person,283.0,5.6
Sweden,2017,9995153,4981806.0,47116.0,Intentional homicide,Prosecuted person,84.0,1.7
Sweden,2017,9995153,4981806.0,47116.0,Intentional homicide,Convicted person,128.0,2.6
Sweden,2017,9995153,4981806.0,47116.0,Rape,Suspected person,3243.0,64.7
Sweden,2017,9995153,4981806.0,47116.0,Rape,Prosecuted person,487.0,9.7
Sweden,2017,9995153,4981806.0,47116.0,Rape,Convicted person,287.0,5.7
Sweden,2017,9995153,4981806.0,47116.0,Sexual assault,Suspected person,3616.0,72.1
Sweden,2017,9995153,4981806.0,47116.0,Sexual assault,Prosecuted person,957.0,19.1
Sweden,2017,9995153,4981806.0,47116.0,Sexual assault,Convicted person,567.0,11.3
Sweden,2018,10120242,5037580.0,46769.0,Intentional homicide,Suspected person,309.0,6.1
Sweden,2018,10120242,5037580.0,46769.0,Intentional homicide,Prosecuted person,91.0,1.8
Sweden,2018,10120242,5037580.0,46769.0,Intentional homicide,Convicted person,161.0,3.2
Sweden,2018,10120242,5037580.0,46769.0,Rape,Suspected person,3565.0,70.1
Sweden,2018,10120242,5037580.0,46769.0,Rape,Prosecuted person,586.0,11.5
Sweden,2018,10120242,5037580.0,46769.0,Rape,Convicted person,375.0,7.4
Sweden,2018,10120242,5037580.0,46769.0,Sexual assault,Suspected person,3831.0,75.4
Sweden,2018,10120242,5037580.0,46769.0,Sexual assault,Prosecuted person,986.0,19.4
Sweden,2018,10120242,5037580.0,46769.0,Sexual assault,Convicted person,606.0,11.9
Sweden,2019,10230185,5087747.0,44740.0,Intentional homicide,Suspected person,346.0,6.7
Sweden,2019,10230185,5087747.0,44740.0,Intentional homicide,Prosecuted person,122.0,2.4
Sweden,2019,10230185,5087747.0,44740.0,Intentional homicide,Convicted person,178.0,3.5
Sweden,2019,10230185,5087747.0,44740.0,Rape,Suspected person,4240.0,82.5
Sweden,2019,10230185,5087747.0,44740.0,Rape,Prosecuted person,743.0,14.4
Sweden,2019,10230185,5087747.0,44740.0,Rape,Convicted person,473.0,9.2
Sweden,2019,10230185,5087747.0,44740.0,Sexual assault,Suspected person,4042.0,78.6
Sweden,2019,10230185,5087747.0,44740.0,Sexual assault,Prosecuted person,1051.0,20.4
Sweden,2019,10230185,5087747.0,44740.0,Sexual assault,Convicted person,635.0,12.3
Sweden,2020,10327589,5131775.0,48743.0,Intentional homicide,Suspected person,340.0,6.5
Sweden,2020,10327589,5131775.0,48743.0,Intentional homicide,Prosecuted person,118.0,2.3
Sweden,2020,10327589,5131775.0,48743.0,Intentional homicide,Convicted person,194.0,3.7
Sweden,2020,10327589,5131775.0,48743.0,Rape,Suspected person,4581.0,88.2
Sweden,2020,10327589,5131775.0,48743.0,Rape,Prosecuted person,858.0,16.5
Sweden,2020,10327589,5131775.0,48743.0,Rape,Convicted person,523.0,10.1
Sweden,2020,10327589,5131775.0,48743.0,Sexual assault,Suspected person,4032.0,77.6
Sweden,2020,10327589,5131775.0,48743.0,Sexual assault,Prosecuted person,1069.0,20.6
Sweden,2020,10327589,5131775.0,48743.0,Sexual assault,Convicted person,588.0,11.3
